Mock_mean_up	NT_mean_up	T_mean_up	Check_Mock_NT_up	Check_Mock_T_up	Checkreverse
ENSG00000213809	-1.15054879197036	0.490550680464314	0.659998111506045	1	1	0
ENSG00000213885	1.10990639775732	-0.830780755810574	-0.279125641946746	0	0	0
ENSG00000213904	-1.15448666386673	0.59648929814469	0.557997365722036	1	1	1
ENSG00000213917	-1.09475392980026	0.865394849444644	0.229359080355615	1	1	1
ENSG00000213928	-1.10149395987562	0.850802461920966	0.250691497954654	1	1	1
ENSG00000213943	-0.997173927873416	1.00280231294656	-0.00562838507314448	1	1	1
ENSG00000213963	-1.07059158642163	0.909962633633623	0.16062895278801	1	1	1
ENSG00000214067	-1.14857526798322	0.677152303985537	0.471422963997681	1	1	1
ENSG00000214102	-1.03744039099226	0.957796585607657	0.0796438053846038	1	1	1
ENSG00000214185	-0.721478736540164	-0.420030331795376	1.14150906833554	1	1	0
ENSG00000214198	-1.07678729086746	0.899498682327064	0.177288608540397	1	1	1
ENSG00000214216	-1.12807611645696	0.777540298520096	0.350535817936863	1	1	1
ENSG00000214286	-1.1440835692496	0.707336241014631	0.436747328234971	1	1	1
ENSG00000214338	-1.12836504526306	0.351828470465429	0.776536574797635	1	1	0
ENSG00000214369	-1.1444572286791	0.439325496268114	0.705131732410989	1	1	0
ENSG00000214376	-1.13361476715827	0.757039267764011	0.376575499394258	1	1	1
ENSG00000214433	-1.15405731993594	0.543655366353036	0.610401953582903	1	1	0
ENSG00000214460	-0.973593941945165	1.0244642725223	-0.0508703305771352	1	1	1
ENSG00000214534	-1.13397562874684	0.755599730900865	0.378375897845975	1	1	1
ENSG00000214546	-0.948651593157145	1.04445307719257	-0.0958014840354219	1	1	1
ENSG00000214694	-1.13084314935806	0.767647509372042	0.363195639986015	1	1	1
ENSG00000214700	-1.11127895859868	0.827290555372813	0.283988403225866	1	1	1
ENSG00000214725	-1.00230610834633	0.997677825839923	0.00462828250640772	1	1	1
ENSG00000214756	-1.14714186994768	0.687803800908743	0.459338069038939	1	1	1
ENSG00000214770	-1.12557096248517	0.339587124824683	0.785983837660488	1	1	0
ENSG00000214772	-1.13744631774395	0.396496837747579	0.740949479996373	1	1	0
ENSG00000214776	-1.09676405839697	0.861162223834354	0.235601834562618	1	1	1
ENSG00000214900	-1.13376993347714	0.756422043474051	0.377347890003089	1	1	1
ENSG00000214944	-1.08834136620336	0.878288630775788	0.210052735427568	1	1	1
ENSG00000214992	-1.12504740969683	0.337354336481304	0.787693073215524	1	1	0
ENSG00000215014	-1.07746203769713	0.179138655204456	0.898323382492676	1	1	0
ENSG00000215067	-1.15338388029816	0.528950778650192	0.624433101647972	1	1	0
ENSG00000215068	-1.13498263871531	0.751504382375269	0.383478256340041	1	1	1
ENSG00000215120	-1.15452860070465	0.5945206793532	0.56000792135145	1	1	1
ENSG00000215186	-1.07660827234059	0.899809282670122	0.176798989670465	1	1	1
ENSG00000215386	-1.15403307855598	0.61101271845968	0.543020360096301	1	1	1
ENSG00000215409	-1.07703162231972	0.177957683540324	0.899073938779401	1	1	0
ENSG00000215481	-1.05673951220847	0.125286386932242	0.931453125276232	1	1	0
ENSG00000215482	-1.1546147098956	0.589499720162671	0.565114989732924	1	1	1
ENSG00000215529	-1.15231438018567	0.640411971339009	0.511902408846657	1	1	1
ENSG00000215595	-0.920333485386314	1.06410358273316	-0.143770097346851	1	1	1
ENSG00000215812	-1.15239944660695	0.639299934040033	0.513099512566916	1	1	1
ENSG00000216324	-1.15286325121872	0.520042415719	0.632820835499716	1	1	0
ENSG00000216480	-1.05425599104073	0.935059643000731	0.119196348039999	1	1	1
ENSG00000216657	-0.167820822750615	1.07329260678236	-0.905471784031744	1	0	1
ENSG00000216901	-1.12951940802592	0.357059366580444	0.772460041445477	1	1	0
ENSG00000216990	-1.08260444617091	0.889117849313251	0.193486596857658	1	1	1
ENSG00000217236	-1.09759149509167	0.238200057899593	0.859391437192076	1	1	0
ENSG00000217315	-1.10984445136756	0.830936664303366	0.27890778706419	1	1	1
ENSG00000217325	-0.369794681771129	1.13222986962104	-0.762435187849906	1	0	1
ENSG00000217404	-1.09517752301778	0.864510904641044	0.230666618376738	1	1	1
ENSG00000217416	0.293746289019905	0.820228110925732	-1.11397439994564	1	0	1
ENSG00000218016	-1.00560651431447	0.994297564119409	0.0113089501950592	1	1	1
ENSG00000218027	-0.936982691132915	1.05291206507253	-0.11592937393961	1	1	1
ENSG00000218363	-1.11142640328913	0.82691149174582	0.284514911543307	1	1	1
ENSG00000218510	-0.982356220354349	-0.0343998500231551	1.0167560703775	1	1	0
ENSG00000218632	-0.722750404879225	1.14126230272092	-0.418511897841695	1	1	1
ENSG00000218698	-1.14035127890036	0.72733549606989	0.413015782830474	1	1	1
ENSG00000218772	-1.13634730317288	0.745757730064211	0.390589573108665	1	1	1
ENSG00000218793	-1.1297797502633	0.771525513203226	0.358254237060074	1	1	1
ENSG00000218803	-1.15363429384914	0.533852777484312	0.619781516364827	1	1	0
ENSG00000218813	-1.13960854685966	0.408654436497524	0.730954110362137	1	1	0
ENSG00000219085	-1.15422401194203	0.548385751562645	0.605838260379384	1	1	0
ENSG00000219133	-0.433327057203805	1.14357816659254	-0.710251109388737	1	0	1
ENSG00000219262	-1.14239076499752	0.716823350404281	0.425567414593236	1	1	1
ENSG00000219294	-1.15403036600937	0.611080352110632	0.542950013898733	1	1	1
ENSG00000219553	-1.04874732511789	0.942819341283859	0.10592798383403	1	1	1
ENSG00000219565	-0.996253168986621	1.00370518121501	-0.00745201222839239	1	1	1
ENSG00000219700	-1.14163576000032	0.720820692028383	0.420815067971933	1	1	1
ENSG00000219770	-1.15169648575568	0.503762158759488	0.647934326996189	1	1	0
ENSG00000219797	-1.11720406189908	0.305834720845649	0.811369341053426	1	1	0
ENSG00000220522	-0.887251411217412	1.08361687739902	-0.196365466181604	1	1	1
ENSG00000220557	-1.15265614897173	0.635807917107118	0.51684823186461	1	1	1
ENSG00000220581	-1.10622589343759	0.839815239203798	0.266410654233791	1	1	1
ENSG00000220694	-1.13892630750508	0.734190654658231	0.404735652846848	1	1	1
ENSG00000220721	-1.11831094023222	0.808224698881315	0.310086241350907	1	1	1
ENSG00000220744	-1.1390512760556	0.733603798936214	0.405447477119383	1	1	1
ENSG00000220875	-1.15126606854948	0.498562744571317	0.652703323978162	1	1	0
ENSG00000221060	-1.1546983469681	0.57540093534242	0.579297411625678	1	1	0
ENSG00000221264	-1.10827356482255	0.834845312984596	0.273428251837957	1	1	1
ENSG00000221639	-1.1457036301006	0.697440714960091	0.448262915140508	1	1	1
ENSG00000221843	-1.13088677770793	0.363400517155833	0.767486260552099	1	1	0
ENSG00000221944	-1.13410390232649	0.379019363440062	0.755084538886425	1	1	0
ENSG00000221955	-1.1395562764803	0.731204962376532	0.408351314103773	1	1	1
ENSG00000221994	-1.15359230438692	0.620597938052713	0.532994366334205	1	1	1
ENSG00000222035	-1.08860093920674	0.877783597165553	0.210817342041186	1	1	1
ENSG00000222308	-1.11477582341061	0.296703912091979	0.81807191131863	1	1	0
ENSG00000222578	-1.12827505153002	0.776849904509649	0.351425147020368	1	1	1
ENSG00000222724	-1.07540387153537	0.173518074490096	0.901885797045274	1	1	0
ENSG00000222800	-1.11486553213038	0.817828875772551	0.297036656357832	1	1	1
ENSG00000223131	-1.14452677759858	0.704716556069293	0.439810221529289	1	1	1
ENSG00000223198	-1.01376420722432	0.985642585599901	0.0281216216244199	1	1	1
ENSG00000223215	-1.15012350165272	0.66401088353471	0.486112618118008	1	1	1
ENSG00000223500	-1.15361762280773	0.620107601924888	0.533510020882841	1	1	1
ENSG00000223502	-1.03587375677777	0.959778671358197	0.0760950854195683	1	1	1
ENSG00000223503	-0.968086931684837	1.02911756128796	-0.0610306296031261	1	1	1
ENSG00000223570	-1.12569428984907	0.340115749852144	0.785578539996929	1	1	0
ENSG00000223572	-1.12088979541349	0.800662611257229	0.320227184156264	1	1	1
ENSG00000223589	-0.931356289500379	1.05680553923133	-0.125449249730953	1	1	1
ENSG00000223592	-1.14095062735607	0.724338075423163	0.41661255193291	1	1	1
ENSG00000223593	-0.9221599358448	1.06292362664286	-0.140763690798065	1	1	1
ENSG00000223653	-1.08772843580098	0.879475805099841	0.208252630701137	1	1	1
ENSG00000223656	-1.14900469109327	0.673704991097287	0.47529969999598	1	1	1
ENSG00000223663	-0.839536035870322	1.10634243732199	-0.266806401451667	1	1	1
ENSG00000223665	-1.11202057590922	0.825375614353351	0.286644961555865	1	1	1
ENSG00000223668	-1.1141512390917	0.819754629599618	0.294396609492078	1	1	1
ENSG00000223730	-1.10590230865241	0.265314121265533	0.84058818738688	1	1	0
ENSG00000223745	-1.15351348457706	0.622088636956222	0.53142484762084	1	1	1
ENSG00000223753	-1.11159600933305	0.826474442551543	0.285121566781511	1	1	1
ENSG00000223797	-1.15443345426392	0.555709757163837	0.598723697100081	1	1	0
ENSG00000223807	-1.14777608526133	0.683238596248999	0.464537489012329	1	1	1
ENSG00000223824	-1.13617613961458	0.389684496894984	0.7464916427196	1	1	0
ENSG00000223922	-1.15283116647334	0.633294632154429	0.519536534318911	1	1	1
ENSG00000224003	-1.05829955511144	0.929151700973848	0.129147854137588	1	1	1
ENSG00000224007	-1.07557262784278	0.901596211637955	0.173976416204821	1	1	1
ENSG00000224020	-1.09020121839805	0.874639647178678	0.215561571219372	1	1	1
ENSG00000224046	-1.11440276718852	0.295323827545763	0.819078939642753	1	1	0
ENSG00000224074	-1.15224259636146	0.641334405357515	0.510908191003945	1	1	1
ENSG00000224117	-1.14392933558771	0.708233726594444	0.435695608993264	1	1	1
ENSG00000224255	-1.15466186135981	0.569146222937738	0.585515638422072	1	1	0
ENSG00000224257	-1.01146737440791	0.023343479093058	0.988123895314853	1	1	0
ENSG00000224259	-1.12143543242374	0.799017796317692	0.322417636106043	1	1	1
ENSG00000224261	-0.384365482151348	1.13515537169542	-0.750789889544069	1	0	1
ENSG00000224273	-1.1485428585646	0.67740714826557	0.471135710299028	1	1	1
ENSG00000224281	-1.15417311571799	0.546865468941204	0.607307646776782	1	1	0
ENSG00000224316	-1.11778714359808	0.809720058050272	0.308067085547803	1	1	1
ENSG00000224354	-1.15402256984059	0.542748605166921	0.611273964673674	1	1	0
ENSG00000224357	-1.01495149679712	0.98434585058779	0.0306056462093274	1	1	1
ENSG00000224358	-1.14483761391436	0.702841689631811	0.441995924282547	1	1	1
ENSG00000224391	-1.048935306747	0.942559798354347	0.106375508392651	1	1	1
ENSG00000224414	-1.15466256950136	0.585440720266551	0.56922184923481	1	1	1
ENSG00000224416	-1.05490258537941	0.934127332701748	0.120775252677662	1	1	1
ENSG00000224421	-0.79529501439236	1.1226505279223	-0.327355513529935	1	1	1
ENSG00000224438	-1.0795685780723	0.184962130865023	0.894606447207276	1	1	0
ENSG00000224447	-1.1252302332615	0.338131951079944	0.787098282181552	1	1	0
ENSG00000224452	-0.977902670047731	1.02072175159021	-0.042819081542474	1	1	1
ENSG00000224505	-1.15149559512152	0.650201949975557	0.50129364514596	1	1	1
ENSG00000224545	-1.12190716074357	0.797582492392746	0.324324668350826	1	1	1
ENSG00000224566	-1.15053474172565	0.490400675029238	0.660134066696417	1	1	0
ENSG00000224570	-1.14392456190328	0.435663170515086	0.708261391388192	1	1	0
ENSG00000224635	-1.13741313953407	0.741097151039425	0.396315988494648	1	1	1
ENSG00000224699	-1.1546373664281	0.566858566771501	0.587778799656595	1	1	0
ENSG00000224709	-1.04626454393502	0.100050863632974	0.946213680302045	1	1	0
ENSG00000224794	-1.11368614727615	0.292689001127548	0.820997146148606	1	1	0
ENSG00000224843	-1.09252598281101	0.869976186475049	0.222549796335956	1	1	1
ENSG00000224853	-1.14775909347786	0.683363780782757	0.464395312695101	1	1	1
ENSG00000224934	-1.12221439408032	0.325573462112006	0.796640931968314	1	1	0
ENSG00000224945	-1.0825131736032	0.889285208802212	0.193227964800989	1	1	1
ENSG00000225082	-1.131477243799	0.765286698998141	0.366190544800858	1	1	1
ENSG00000225099	-1.13950981804187	0.408082304849324	0.73142751319255	1	1	0
ENSG00000225112	-0.969932911305684	1.02757368991586	-0.0576407786101743	1	1	1
ENSG00000225125	-1.15241377420071	0.639110541798251	0.513303232402462	1	1	1
ENSG00000225133	-1.15261637778255	0.636363282352049	0.516253095430497	1	1	1
ENSG00000225177	-1.15421151464738	0.54800533479162	0.606206179855764	1	1	0
ENSG00000225233	-1.09601994529725	0.862740348737362	0.23327959655989	1	1	1
ENSG00000225263	-1.15409124148725	0.609527226950972	0.544564014536281	1	1	1
ENSG00000225265	-1.05877840861577	0.928439590959481	0.130338817656293	1	1	1
ENSG00000225279	-1.0373646976295	0.957892848557232	0.0794718490722696	1	1	1
ENSG00000225286	-1.09759202907455	0.859390288927523	0.238201740147031	1	1	1
ENSG00000225292	-1.14605585496181	0.69516302882701	0.450892826134795	1	1	1
ENSG00000225329	-1.13352682703175	0.757387911677848	0.3761389153539	1	1	1
ENSG00000225354	-1.06756707449925	0.914868050296047	0.152699024203207	1	1	1
ENSG00000225357	-1.15387841857936	0.539210621288103	0.614667797291259	1	1	0
ENSG00000225377	-1.13930079493031	0.406876707934667	0.732424086995646	1	1	0
ENSG00000225434	-1.08065646460381	0.187998551275043	0.892657913328769	1	1	0
ENSG00000225489	-1.15223900843651	0.510858868472554	0.641380139963958	1	1	0
ENSG00000225498	-1.15317195142811	0.525148267467985	0.628023683960128	1	1	0
ENSG00000225579	-1.1528302994206	0.519522922180044	0.633307377240558	1	1	0
ENSG00000225591	-1.15292283893846	0.520993450419004	0.631929388519458	1	1	0
ENSG00000225595	-0.844966713912318	-0.259076207047725	1.10404292096004	1	1	0
ENSG00000225605	-1.1109625756942	0.828101200097076	0.282861375597122	1	1	1
ENSG00000225671	-1.14514873058603	0.700932413844305	0.44421631674173	1	1	1
ENSG00000225724	-1.12624266309803	0.783763797686872	0.342478865411156	1	1	1
ENSG00000225755	-1.15441282339397	0.599528483457377	0.554884339936591	1	1	1
ENSG00000225779	-1.15460465397286	0.590189132958331	0.56441552101453	1	1	1
ENSG00000225796	-1.13939124705209	0.407397473179792	0.731993773872296	1	1	0
ENSG00000225806	-1.14717321855598	0.687583122255052	0.459590096300932	1	1	1
ENSG00000225808	-1.14219358492355	0.424313411523699	0.717880173399854	1	1	0
ENSG00000225815	-1.11925840104975	0.805485812719196	0.313772588330553	1	1	1
ENSG00000225867	-0.953784901072591	1.04055970332331	-0.0867748022507194	1	1	1
ENSG00000225880	-1.14952974810132	0.669295391200318	0.480234356901005	1	1	1
ENSG00000225913	-1.15204732340352	0.643774849728913	0.508272473674606	1	1	1
ENSG00000225920	-1.07080428079513	0.909612835291655	0.161191445503475	1	1	1
ENSG00000225945	-1.14946685967198	0.669835763597432	0.479631096074551	1	1	1
ENSG00000225971	-1.10720944569086	0.837445228287661	0.2697642174032	1	1	1
ENSG00000226055	-1.14795572915549	0.681904844171882	0.46605088498361	1	1	1
ENSG00000226131	-1.12949508579875	0.772547057738465	0.356948028060281	1	1	1
ENSG00000226251	-1.12979484404993	0.771471156484701	0.358323687565231	1	1	1
ENSG00000226261	-1.15450811553825	0.595509423206043	0.558998692332209	1	1	1
ENSG00000226279	-1.09608799846797	0.862596577845036	0.233491420622933	1	1	1
ENSG00000226302	-1.09569518491721	0.232270270218994	0.86342491469822	1	1	0
ENSG00000226306	-1.15468154160522	0.583076893809059	0.571604647796161	1	1	1
ENSG00000226314	-1.13179268332338	0.764098237418904	0.367694445904472	1	1	1
ENSG00000226317	-1.12510998285691	0.787489748317641	0.337620234539267	1	1	1
ENSG00000226329	-1.15183405167405	0.505498718181222	0.646335333492827	1	1	0
ENSG00000226393	-1.04012964945525	0.95434323110201	0.0857864183532391	1	1	1
ENSG00000226421	-0.906218735700898	-0.166629046562035	1.07284778226293	1	1	0
ENSG00000226468	-1.13410766501692	0.75506939865234	0.379038266364579	1	1	1
ENSG00000226469	-1.14958855530109	0.668786911088302	0.480801644212788	1	1	1
ENSG00000226471	-1.14420876240733	0.437606310501115	0.706602451906219	1	1	0
ENSG00000226491	-1.07979007708327	0.894211340839988	0.185578736243283	1	1	1
ENSG00000226543	-0.965071999225274	1.03160523680727	-0.0665332375819989	1	1	1
ENSG00000226640	-1.15425046960204	0.549207676390667	0.605042793211377	1	1	0
ENSG00000226650	-1.10387507263507	0.845356806324117	0.258518266310948	1	1	1
ENSG00000226669	-1.06221507832647	0.92324826075679	0.138966817569683	1	1	1
ENSG00000226670	-1.12793575294709	0.778025585789879	0.349910167157214	1	1	1
ENSG00000226711	-1.00835231772904	0.991432972565319	0.0169193451637204	1	1	1
ENSG00000226752	-1.11340179027793	0.291649315150425	0.821752475127506	1	1	0
ENSG00000226806	-1.14723969244818	0.687113529103597	0.460126163344583	1	1	1
ENSG00000226814	-1.11708814152086	0.811695335926342	0.30539280559452	1	1	1
ENSG00000226823	-1.1546944521456	0.574100437177917	0.580594014967684	1	1	0
ENSG00000226838	-1.14597327453103	0.450271762268738	0.69570151226229	1	1	0
ENSG00000226869	-1.15406404177626	0.610230524006177	0.543833517770085	1	1	1
ENSG00000226887	-1.15175446705771	0.647265157643914	0.504489309413796	1	1	1
ENSG00000226926	-1.0061135113645	0.993772255424564	0.0123412559399331	1	1	1
ENSG00000226979	-1.1535793254513	0.620847067534474	0.532732257916828	1	1	1
ENSG00000227078	-1.12121908882502	0.799671913138327	0.32154717568669	1	1	1
ENSG00000227082	-1.10737570272624	0.837041499228599	0.270334203497642	1	1	1
ENSG00000227110	-1.04211944717633	0.951745564268668	0.090373882907665	1	1	1
ENSG00000227113	-1.1274175965417	0.779804083402429	0.347613513139274	1	1	1
ENSG00000227118	-0.972209492881905	1.02564763302434	-0.0534381401424326	1	1	1
ENSG00000227172	-1.07624883493392	0.175817456482868	0.900431378451055	1	1	0
ENSG00000227192	-1.14968774848972	0.481765623673197	0.667922124816522	1	1	0
ENSG00000227236	-1.15425246777271	0.549270705163133	0.60498176260958	1	1	0
ENSG00000227254	-1.14090548994005	0.724566330576498	0.416339159363557	1	1	1
ENSG00000227267	-1.15467682398585	0.570929503156686	0.583747320829158	1	1	0
ENSG00000227293	-1.14955898394918	0.669042988707431	0.480515995241746	1	1	1
ENSG00000227304	-1.14910070485846	0.672915374517096	0.476185330341362	1	1	1
ENSG00000227354	-1.15455871477405	0.592951964204868	0.561606750569184	1	1	1
ENSG00000227382	-1.12118366450047	0.799778773455165	0.321404891045307	1	1	1
ENSG00000227388	-1.13592583825353	0.747557928776272	0.388367909477261	1	1	1
ENSG00000227403	-1.13953483178039	0.731307737077894	0.408227094702499	1	1	1
ENSG00000227409	-1.15470051332484	0.577558572580349	0.577141940744487	1	1	1
ENSG00000227463	-1.1141177568542	0.819844376308207	0.294273380545995	1	1	1
ENSG00000227502	-1.15206632657493	0.643541565572791	0.508524761002135	1	1	1
ENSG00000227507	-0.795413848618845	-0.327198315752351	1.1226121643712	1	1	0
ENSG00000227586	-1.14047673686797	0.726713955977987	0.413762780889983	1	1	1
ENSG00000227621	-1.14447091216932	0.439420741543115	0.7050501706262	1	1	0
ENSG00000227627	-1.15343135273668	0.529842593548536	0.62358875918814	1	1	0
ENSG00000227640	-1.14670031406504	0.690860974799857	0.455839339265186	1	1	1
ENSG00000227673	-1.11075862510988	0.282136823988441	0.828621801121436	1	1	0
ENSG00000227692	-1.06467852887966	0.919437084902537	0.145241443977127	1	1	1
ENSG00000227704	-1.14455069324478	0.704573430299632	0.439977262945148	1	1	1
ENSG00000227709	-1.14809456584773	0.680860909878436	0.46723365596929	1	1	1
ENSG00000227723	-1.15312660632522	0.628757865510286	0.524368740814932	1	1	1
ENSG00000227805	-1.07880942421193	0.895954385606926	0.182855038605005	1	1	1
ENSG00000227818	-1.03289014536032	0.963494802255245	0.0693953431050714	1	1	1
